# Rime user dictionary
#@/db_name	luna_pinyin
#@/db_type	userdb
#@/rime_version	1.16.1
#@/tick	21037
#@/user_id	edf49405-f6ee-4acb-88d3-58294728cd25
zhe bei zi 	這輩子	c=7 d=3.95918 t=21037
zhe bu 	這不	c=1 d=0.965605 t=21037
zhe bu shi 	這不是	c=1 d=0.843665 t=21037
zhe ci 	這次	c=3 d=1.00598 t=21037
zhe dian 	這點	c=1 d=0.774916 t=21037
zhe duan 	這段	c=6 d=4.26113 t=21037
zhe dui 	這對	c=1 d=0.865022 t=21037
zhe dui wo 	這對我	c=1 d=0.937067 t=21037
zhe ge 	這個	c=101 d=12.1908 t=21037
zhe ge shi 	這個是	c=2 d=1.81584 t=21037
zhe ji ge 	這幾個	c=1 d=0.790571 t=21037
zhe jia 	這家	c=3 d=1.86037 t=21037
zhe jia dian 	這家店	c=4 d=2.42671 t=21037
zhe jiu 	這就	c=3 d=1.12724 t=21037
zhe jiu shi 	這就是	c=1 d=0.923116 t=21037
zhe ke shi 	這可是	c=1 d=0.965605 t=21037
zhe kou 	這口	c=1 d=1 t=21037
zhe kuai 	這塊	c=1 d=0.767206 t=21037
zhe li 	這裏	c=4 d=2.31514 t=21037
zhe li mian 	這裏面	c=1 d=0.970446 t=21037
zhe lia 	這倆	c=1 d=0.404542 t=21037
zhe liang ge 	這兩個	c=1 d=0.937067 t=21037
zhe me 	這麼	c=11 d=4.61259 t=21037
zhe me ge 	這麼個	c=1 d=0.557106 t=21037
zhe me jiu 	這麼久	c=1 d=0.694197 t=21037
zhe me wan 	這麼晚	c=1 d=0.99005 t=21037
zhe me yuan 	這麼遠	c=1 d=0.88692 t=21037
zhe mo 	折磨	c=1 d=0.404542 t=21037
zhe ni jiu 	這你就	c=1 d=0.856415 t=21037
zhe sa 	這撒	c=1 d=0.22091 t=21037
zhe shi 	這是	c=38 d=7.97022 t=21037
zhe shou 	這首	c=1 d=0.694197 t=21037
zhe teng 	折騰	c=3 d=2.31608 t=21037
zhe tiao 	這條	c=1 d=0.955997 t=21037
zhe wan 	折彎	c=1 d=0.97531 t=21037
zhe wan yi 	這玩意	c=35 d=5.6864 t=21037
zhe wan yi ne 	這玩意呢	c=1 d=0.546074 t=21037
zhe wei 	這位	c=1 d=0.904837 t=21037
zhe xia 	這下	c=1 d=0.980199 t=21037
zhe xie 	這些	c=13 d=4.26048 t=21037
zhe yan 	遮掩	c=1 d=0.50409 t=21037
zhe yang 	這樣	c=65 d=9.31499 t=21037
zhe yang xie 	這樣寫	c=4 d=1.73195 t=21037
zhe yao 	這要	c=1 d=0.559898 t=21037
zhe yu 	這與	c=0 d=0.0965605 t=21037
zhe zhong 	這種	c=8 d=3.18378 t=21037
zhe zhu ti 	這主題	c=1 d=0.843665 t=21037
zhen 	幀	c=1 d=1.05877 t=21037
zhen 	朕	c=1 d=0.869358 t=21037
zhen 	真	c=4 d=2.34775 t=21037
zhen da bu guo 	真打不過	c=1 d=1 t=21037
zhen de 	真的	c=10 d=4.08954 t=21037
zhen e xin 	真噁心	c=1 d=0.900325 t=21037
zhen hao 	真好	c=1 d=0.960789 t=21037
zhen hua 	真話	c=1 d=1 t=21037
zhen kong 	針孔	c=1 d=0.960789 t=21037
zhen lie 	陣列	c=2 d=1.65466 t=21037
zhen lv 	幀率	c=1 d=0.477114 t=21037
zhen ming 	真命	c=1 d=0.371577 t=21037
zhen nan 	真難	c=0 d=0.0995012 t=21037
zhen nan gao 	真難高	c=1 d=1 t=21037
zhen niu 	真牛	c=1 d=0.771052 t=21037
zhen shen 	真神	c=1 d=0.860708 t=21037
zhen shi 	真實	c=1 d=0.557106 t=21037
zhen tan 	偵探	c=0 d=0.0869358 t=21037
zhen you 	真有	c=1 d=0.597501 t=21037
zhen zheng 	真正	c=3 d=1.57368 t=21037
zhen zheng de 	真正的	c=1 d=0.744532 t=21037
zheng 	整	c=3 d=1.64387 t=21037
zheng chang 	正常	c=12 d=3.64442 t=21037
zheng chu 	整除	c=1 d=0.798516 t=21037
zheng dian 	整點	c=1 d=0.628135 t=21037
zheng ge 	整個	c=15 d=4.24049 t=21037
zheng hao 	正好	c=1 d=0.923116 t=21037
zheng he 	整合	c=1 d=0.67368 t=21037
zheng ming 	証明	c=1 d=0.697676 t=21037
zheng ming bai 	整明白	c=1 d=0.763379 t=21037
zheng que 	正確	c=3 d=2.25303 t=21037
zheng xian 	正弦	c=5 d=2.83212 t=21037
zheng xian bo 	正弦波	c=3 d=2.13726 t=21037
zheng zai 	正在	c=1 d=0.878095 t=21037
zhi 	之	c=5 d=3.41486 t=21037
zhi 	值	c=12 d=7.42234 t=21037
zhi 	只	c=9 d=3.36165 t=21037
zhi 	支	c=1 d=0.918512 t=21037
zhi 	直	c=1 d=0.909373 t=21037
zhi 	知	c=3 d=1.84789 t=21037
zhi bo 	直播	c=1 d=0.771052 t=21037
zhi bo fang 	值播放	c=1 d=0.985112 t=21037
zhi bu guo 	只不過	c=3 d=1.46699 t=21037
zhi cheng 	支撐	c=1 d=0.980199 t=21037
zhi chi 	支持	c=11 d=3.9491 t=21037
zhi chu 	指出	c=1 d=0.895834 t=21037
zhi chuan 	只傳	c=1 d=0.66365 t=21037
zhi dao 	指導	c=10 d=6.0549 t=21037
zhi dao 	直到	c=1 d=0.960789 t=21037
zhi dao 	知道	c=21 d=5.89721 t=21037
zhi de dao 	只得到	c=1 d=0.38868 t=21037
zhi ding 	制定	c=1 d=0.951229 t=21037
zhi ding 	指定	c=2 d=1.66322 t=21037
zhi ding 	置頂	c=1 d=0.955997 t=21037
zhi fang 	只放	c=1 d=0.499074 t=21037
zhi gai 	只改	c=1 d=0.551563 t=21037
zhi gao 	職高	c=1 d=0.164474 t=21037
zhi ge 	之歌	c=1 d=0.591555 t=21037
zhi hou 	之後	c=1 d=0.860708 t=21037
zhi hui 	只會	c=5 d=2.18266 t=21037
zhi hui le 	只會了	c=1 d=0.771052 t=21037
zhi jian 	之間	c=1 d=0.852144 t=21037
zhi jie 	直接	c=67 d=9.47776 t=21037
zhi lu 	之路	c=2 d=1.95064 t=21037
zhi lv 	之旅	c=1 d=0.99005 t=21037
zhi neng 	只能	c=16 d=3.27757 t=21037
zhi neng shuo 	只能說	c=1 d=0.621885 t=21037
zhi pa 	只怕	c=1 d=0.66034 t=21037
zhi qian 	之前	c=14 d=3.66766 t=21037
zhi ren yong 	智仁勇	c=1 d=0.565525 t=21037
zhi shang 	至上	c=1 d=0.951229 t=21037
zhi shao 	至少	c=1 d=0.690734 t=21037
zhi shi 	只是	c=12 d=4.2176 t=21037
zhi shi 	知識	c=1 d=0.882497 t=21037
zhi wang 	之王	c=8 d=4.47107 t=21037
zhi xian 	直線	c=1 d=0.995012 t=21037
zhi xian cheng 	之線程	c=1 d=0.960789 t=21037
zhi xian shi 	只顯示	c=1 d=0.847894 t=21037
zhi xiang 	只想	c=2 d=1.75136 t=21037
zhi xie dao 	只寫到	c=1 d=0.995012 t=21037
zhi xing 	執行	c=15 d=5.64442 t=21037
zhi xu yao 	只需要	c=10 d=3.24354 t=21037
zhi yao 	只要	c=5 d=3.05954 t=21037
zhi ye ji shu 	職業技術	c=1 d=0.494109 t=21037
zhi yong 	只用	c=1 d=0.965605 t=21037
zhi yong lai 	只用來	c=2 d=1.17412 t=21037
zhi yong le 	只用了	c=3 d=1.65273 t=21037
zhi you 	只有	c=28 d=6.57369 t=21037
zhi zai 	只在	c=1 d=0.822835 t=21037
zhi zhen 	指針	c=1 d=0.995012 t=21037
zhong 	中	c=15 d=5.56272 t=21037
zhong 	種	c=2 d=1.79913 t=21037
zhong 	鍾	c=4 d=3.3254 t=21037
zhong de 	中的	c=1 d=0.869358 t=21037
zhong duan 	終端	c=12 d=4.72522 t=21037
zhong guo 	中國	c=12 d=6.29946 t=21037
zhong guo ren 	中國人	c=1 d=0.99005 t=21037
zhong hua 	中華	c=6 d=4.29905 t=21037
zhong hua 	重話	c=1 d=0.960789 t=21037
zhong huan 	中環	c=1 d=0.594521 t=21037
zhong jian 	中間	c=14 d=6.71633 t=21037
zhong wen 	中文	c=17 d=9.18764 t=21037
zhong wu 	中午	c=1 d=0.995012 t=21037
zhong xin 	中心	c=1 d=0.499074 t=21037
zhong yao 	重要	c=2 d=1.81151 t=21037
zhong yu 	終於	c=5 d=2.45039 t=21037
zhou 	周	c=7 d=3.43217 t=21037
zhou 	軸	c=1 d=0.737123 t=21037
zhou bai 	周柏	c=2 d=1.91326 t=21037
zhou bai hao 	周柏豪	c=2 d=1.41678 t=21037
zhou jie 	周杰	c=1 d=0.970446 t=21037
zhou jie lun 	周杰倫	c=24 d=13.1796 t=21037
zhou qi 	週期	c=2 d=1.1266 t=21037
zhou ti 	軸體	c=1 d=0.394554 t=21037
zhou yu 	驟雨	c=1 d=0.818731 t=21037
zhu 	住	c=1 d=0.99005 t=21037
zhu 	註	c=1 d=0.980199 t=21037
zhu ge 	逐個	c=1 d=0.995012 t=21037
zhu hang 	逐行	c=2 d=1.80544 t=21037
zhu jie mian 	主界面	c=4 d=1.75181 t=21037
zhu ming 	註明	c=2 d=0.770378 t=21037
zhu ren 	主人	c=2 d=1.83932 t=21037
zhu shi 	注釋	c=20 d=6.67689 t=21037
zhu ti 	主題	c=15 d=5.33336 t=21037
zhu xian cheng 	主線程	c=1 d=0.594521 t=21037
zhu yao 	主要	c=3 d=1.32648 t=21037
zhu yi 	注意	c=3 d=2.01815 t=21037
zhuan 	專	c=1 d=0.995012 t=21037
zhuan 	轉	c=5 d=2.85323 t=21037
zhuan cheng 	轉成	c=2 d=1.46052 t=21037
zhuan fa 	轉發	c=2 d=1.66389 t=21037
zhuan hang 	轉行	c=0 d=0.0740818 t=21037
zhuan huan 	轉換	c=13 d=5.76031 t=21037
zhuan ji 	專輯	c=40 d=11.3125 t=21037
zhuan ji ming 	專輯名	c=2 d=1.17404 t=21037
zhuan qi lai 	轉起來	c=1 d=0.802519 t=21037
zhuan qian 	賺錢	c=1 d=0.66365 t=21037
zhuan ye 	專業	c=4 d=2.015 t=21037
zhuang 	裝	c=5 d=2.28485 t=21037
zhuang bu le 	裝不了	c=1 d=0.752014 t=21037
zhuang ge 	裝個	c=2 d=1.17053 t=21037
zhuang tai 	狀態	c=18 d=7.81972 t=21037
zhuang tai lan 	狀態欄	c=1 d=0.865022 t=21037
zhuang tai tu 	狀態圖	c=1 d=0.970446 t=21037
zhuang wan 	裝完	c=1 d=0.737123 t=21037
zhui 	追	c=1 d=0.172045 t=21037
zhui sha 	追殺	c=4 d=3.63801 t=21037
zhui shu 	贅述	c=0 d=0.0755784 t=21037
zhui wen 	追問	c=2 d=0.904081 t=21037
zhun bei 	準備	c=2 d=0.985112 t=21037
zhuo 	卓	c=1 d=0.900325 t=21037
zhuo mian 	桌面	c=8 d=3.738 t=21037
zhuo mian de 	桌面的	c=1 d=0.891366 t=21037
zhuo mian dian 	桌面點	c=1 d=0.932394 t=21037
zhuo mian duan 	桌面端	c=1 d=0.373439 t=21037
zhuo zi 	桌子	c=1 d=0.904837 t=21037
zi 	子	c=16 d=7.03558 t=21037
zi 	字	c=9 d=3.64081 t=21037
zi 	自	c=3 d=1.9292 t=21037
zi ben 	資本	c=1 d=0.66034 t=21037
zi dai 	自帶	c=3 d=1.17924 t=21037
zi ding yi 	自定義	c=6 d=2.68126 t=21037
zi dong 	自動	c=18 d=6.54044 t=21037
zi dong dong 	自動動	c=1 d=0.882497 t=21037
zi duan 	字段	c=17 d=4.12659 t=21037
zi fu 	字符	c=3 d=2.62577 t=21037
zi fu chuan 	字符串	c=2 d=1.48681 t=21037
zi ge 	資格	c=1 d=0.594521 t=21037
zi ji 	自己	c=55 d=8.5396 t=21037
zi jie 	字節	c=7 d=4.91281 t=21037
zi liao 	資料	c=2 d=1.73833 t=21037
zi mian 	字面	c=1 d=0.276651 t=21037
zi mu 	字母	c=1 d=0.99005 t=21037
zi qi dong 	自啓動	c=2 d=1.82335 t=21037
zi ti 	字體	c=6 d=2.70207 t=21037
zi wo 	自我	c=7 d=4.9519 t=21037
zi xi 	仔細	c=1 d=0.852144 t=21037
zi xing 	自行	c=2 d=1.78543 t=21037
zi yuan 	資源	c=2 d=1.74134 t=21037
zi yuan xia zai 	資源下載	c=0 d=0.097531 t=21037
zi yuan xia zai zhan 	資源下載站	c=1 d=0.980199 t=21037
zong 	總	c=0 d=0.0985112 t=21037
zong dai ma 	總代碼	c=2 d=0.99005 t=21037
zong jie 	總結	c=2 d=1.80155 t=21037
zong liang 	總量	c=1 d=0.839457 t=21037
zong xiang 	縱向	c=4 d=1.69593 t=21037
zou 	走	c=3 d=2.92632 t=21037
zou gou 	走狗	c=2 d=1.92639 t=21037
zu 	組	c=2 d=1.40031 t=21037
zu jian 	組件	c=38 d=9.17009 t=21037
zu zhi 	組織	c=2 d=1.80988 t=21037
zuan 	鑽	c=1 d=0.798516 t=21037
zui 	最	c=2 d=1.18659 t=21037
zui da 	最大	c=3 d=1.8265 t=21037
zui da hua 	最大化	c=1 d=0.657047 t=21037
zui di ceng 	最底層	c=1 d=0.900325 t=21037
zui di pin 	最低頻	c=1 d=0.918512 t=21037
zui duo 	最多	c=1 d=0.951229 t=21037
zui gao 	最高	c=3 d=1.98712 t=21037
zui hao 	最好	c=7 d=2.80155 t=21037
zui hao de 	最好的	c=1 d=0.759572 t=21037
zui hao yong 	最好用	c=1 d=0.927743 t=21037
zui hou 	最後	c=6 d=3.06978 t=21037
zui jia 	最佳	c=4 d=2.31672 t=21037
zui jian dan 	最簡單	c=3 d=1.29571 t=21037
zui kuai 	最快	c=2 d=0.965605 t=21037
zui qi guai 	最奇怪	c=1 d=0.932394 t=21037
zui qiang 	最強	c=1 d=0.725179 t=21037
zui qiang da niao 	最強大鳥	c=1 d=0.97531 t=21037
zui tou teng 	最頭疼	c=1 d=0.364219 t=21037
zui xin 	最新	c=4 d=2.74281 t=21037
zui zhong 	最終	c=4 d=3.41579 t=21037
zui zhong yao 	最重要	c=3 d=2.20706 t=21037
zuo 	作	c=1 d=0.778801 t=21037
zuo 	做	c=33 d=6.88325 t=21037
zuo 	左	c=8 d=3.84229 t=21037
zuo bi 	作弊	c=1 d=1 t=21037
zuo bian 	左邊	c=4 d=1.46483 t=21037
zuo biao 	坐標	c=3 d=1.87564 t=21037
zuo bu dao 	做不到	c=1 d=0.440432 t=21037
zuo chu 	做出	c=3 d=2.47305 t=21037
zuo chu le 	做出了	c=1 d=0.822835 t=21037
zuo dao 	做到	c=8 d=2.70615 t=21037
zuo de 	做的	c=1 d=0.927743 t=21037
zuo dian 	做點	c=1 d=0.985112 t=21037
zuo fan 	做飯	c=1 d=0.891366 t=21037
zuo fei ji 	坐飛機	c=1 d=0.923116 t=21037
zuo ge 	做個	c=1 d=0.895834 t=21037
zuo hao 	做好	c=1 d=0.609571 t=21037
zuo meng 	做夢	c=2 d=0.604226 t=21037
zuo mian 	左面	c=3 d=2.39173 t=21037
zuo mian duan 	左面端	c=2 d=1.28655 t=21037
zuo pan ding 	做判定	c=1 d=0.562705 t=21037
zuo shen me 	做什麼	c=3 d=2.41999 t=21037
zuo tian 	昨天	c=2 d=1.82202 t=21037
zuo wan 	昨晚	c=3 d=2.17623 t=21037
zuo wan le 	做完了	c=1 d=0.740818 t=21037
zuo xi 	作息	c=2 d=1.47664 t=21037
zuo yi ge 	做一個	c=3 d=1.89386 t=21037
zuo yong 	作用	c=14 d=5.79484 t=21037
zuo you 	左右	c=12 d=4.77606 t=21037
zuo zhe 	作者	c=5 d=2.59094 t=21037
zuo zhu 	做主	c=1 d=0.7054 t=21037
zuo zhu ren 	做主人	c=1 d=0.932394 t=21037
zuo zhun bei 	做準備	c=1 d=0.932394 t=21037
